time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2001-02-27T16:05:51.800Z,40.001,28.771,10,2.8,md,8,,,,us,usp000aagv,2014-11-07T01:12:12.557Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-27T14:59:38.900Z,40.947,30.408,10,2.8,md,4,,,,us,usp000aagq,2014-11-07T01:12:12.549Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-26T10:18:43.200Z,40.648,29.039,12,2.6,md,7,,,,us,usp000aae6,2014-11-07T01:12:12.249Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-26T06:57:23.800Z,40.731,30.266,15,3.3,md,9,,,,us,usp000aads,2014-11-07T01:12:12.206Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-25T19:27:42.400Z,40.136,27.228,5,2.7,md,5,,,,us,usp000aace,2014-11-07T01:12:11.950Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-24T18:36:37.400Z,40.629,27.767,5,2.6,md,7,,,,us,usp000aa9d,2014-11-07T01:12:11.605Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-24T09:00:47.400Z,40.565,27.682,10,2.5,md,5,,,,us,usp000aa8e,2014-11-07T01:12:11.464Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-23T15:42:24.900Z,40.281,27.775,10,3,md,8,,,,us,usp000aa6t,2014-11-07T01:12:11.211Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-22T21:25:40.300Z,40.576,28.948,14,2.7,md,9,,,,us,usp000aa5f,2014-11-07T01:12:11.059Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-22T17:50:18.500Z,40.681,29.163,7,2.7,md,6,,,,us,usp000aa57,2014-11-07T01:12:11.037Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-22T14:26:42.200Z,40.479,27.305,10,2.8,md,8,,,,us,usp000aa4w,2014-11-07T01:12:11.006Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-22T12:54:21.900Z,40.4,27.206,10,2.8,md,7,,,,us,usp000aa4p,2014-11-07T01:12:10.997Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-22T12:03:41.800Z,40.46,27.3,5,2.6,md,5,,,,us,usp000aa4k,2014-11-07T01:12:10.992Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-22T11:52:26.600Z,40.432,27.218,7,3.2,md,18,,,,us,usp000aa4h,2014-11-07T01:12:10.987Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-21T08:35:56.000Z,40.578,28.968,9,2.7,md,9,,,,us,usp000aa1g,2014-11-07T01:12:10.610Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-21T08:19:42.400Z,40.566,28.975,10,2.8,md,10,,,,us,usp000aa1f,2014-11-07T01:12:10.609Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-21T03:37:04.100Z,40.79,29.211,13,2.6,md,7,,,,us,usp000aa0w,2014-11-07T01:12:10.571Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-20T05:51:49.800Z,40.768,30.191,11,2.7,md,4,,,,us,usp000a9yw,2014-11-07T01:12:10.406Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-02-01T09:58:50.000Z,40.1,27.75,25,4,ml,31,,,,us,usp000a8u8,2014-11-07T01:12:02.994Z,"western Turkey",earthquake,,,,,reviewed,ath,the
2001-01-16T03:33:02.470Z,40.916,29.097,10,3.8,mb,41,,,1.21,us,usp000a7s8,2014-11-07T01:11:56.127Z,"western Turkey",earthquake,,,,1,reviewed,us,us
2001-01-14T10:49:10.900Z,40.722,27.561,10,3,md,14,,,,us,usp000a7nh,2014-11-07T01:11:55.709Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-13T16:40:45.900Z,40.726,27.737,6,2.9,md,10,,,,us,usp000a7m3,2014-11-07T01:11:55.483Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-13T15:23:53.800Z,40.764,27.664,7,2.7,md,8,,,,us,usp000a7m0,2014-11-07T01:11:55.475Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-13T08:11:24.800Z,40.085,26.977,5,2.7,md,4,,,,us,usp000a7km,2014-11-07T01:11:55.395Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-12T17:14:18.900Z,40.077,27.028,5,2.9,md,8,,,,us,usp000a7jp,2014-11-07T01:11:55.298Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-12T05:39:57.400Z,40.742,29.058,14,2.7,md,4,,,,us,usp000a7j5,2014-11-07T01:11:55.236Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-10T01:45:43.000Z,40.916,30.855,9,2.8,md,5,,,,us,usp000a7dn,2014-11-07T01:11:54.126Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-09T00:43:12.200Z,40.598,27.734,14,2.8,md,5,,,,us,usp000a7bj,2014-11-07T01:11:53.306Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-08T16:53:32.400Z,40.757,29.363,11,2.8,md,10,,,,us,usp000a7b2,2014-11-07T01:11:53.255Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-08T13:10:41.600Z,40.523,29.252,5,2.5,md,4,,,,us,usp000a7av,2014-11-07T01:11:53.236Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2001-01-03T00:04:27.920Z,40.7,30.561,9.1,3.3,md,8,,,,us,usp000a732,2014-11-07T01:11:51.200Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-12-09T15:37:09.160Z,40.286,27.453,10,3.7,md,10,,,0.72,us,usp000a5s7,2014-11-07T01:11:41.932Z,"western Turkey",earthquake,,,,,reviewed,us,ath
2000-12-04T12:27:16.080Z,40.793,28.028,16.4,3.2,md,8,,,,us,usp000a5g8,2014-11-07T01:11:40.245Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-12-01T18:44:26.320Z,40.855,30.873,10.8,3.4,md,12,,,,us,usp000a5be,2014-11-07T01:11:38.382Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-11-30T13:46:09.450Z,40.695,27.549,1.2,3.4,md,23,,,,us,usp000a593,2014-11-07T01:11:35.746Z,"western Turkey",earthquake,,,,,reviewed,isk,ath
2000-11-26T09:01:14.220Z,40.63,29.126,10.4,3.2,md,10,,,,us,usp000a500,2014-11-07T01:11:34.201Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-11-23T18:26:09.920Z,40.727,30.417,11.9,3.9,mb,44,,,,us,usp000a4s1,2014-11-07T01:11:33.216Z,"western Turkey",earthquake,,,,1,reviewed,isk,us
2000-11-23T06:12:15.670Z,40.706,29.428,11,3,md,7,,,,us,usp000a4qt,2014-11-07T01:11:33.039Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-11-13T03:12:37.160Z,40.758,30.805,10,3.9,mb,54,,,1.11,us,usp000a3h4,2014-11-07T01:11:28.168Z,"western Turkey",earthquake,,,,8,reviewed,us,us
2000-11-11T23:29:24.610Z,40.658,29.127,13.2,3.2,md,9,,,,us,usp000a3ex,2014-11-07T01:11:27.984Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-11-11T22:55:51.710Z,40.707,27.626,12,3.2,md,10,,,,us,usp000a3ev,2014-11-07T01:11:27.977Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-10-18T16:30:49.800Z,40.8,29.236,10,2.6,md,4,,,,us,usp000a21k,2014-11-07T01:11:17.288Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-10-17T12:21:26.200Z,39.956,27.692,5,2.9,md,6,,,,us,usp000a1yt,2014-11-07T01:11:16.996Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-10-16T09:14:41.800Z,40.789,30.908,11,2.7,md,4,,,,us,usp000a1w8,2014-11-07T01:11:16.810Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-10-16T00:57:36.400Z,40.694,27.324,7,2.8,md,6,,,,us,usp000a1vd,2014-11-07T01:11:16.751Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-30T13:01:35.400Z,40.748,29.089,5,2.7,md,7,,,,us,usp000a11u,2014-11-07T01:11:08.397Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-30T12:14:47.300Z,40.883,29.3,12,2.7,md,8,,,,us,usp000a11s,2014-11-07T01:11:08.394Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-22T19:30:59.150Z,40.914,30.968,9.8,3.2,md,6,,,,us,usp000a0p6,2014-11-07T01:11:06.855Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-21T14:13:42.300Z,40.55,29.012,10,2.9,md,4,,,,us,usp000a0me,2014-11-07T01:11:06.624Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-20T19:19:38.200Z,40.876,29.285,12,2.9,md,8,,,,us,usp000a0jz,2014-11-07T01:11:06.403Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-19T13:21:30.800Z,40.882,30.875,8,2.6,md,4,,,,us,usp000a0ha,2014-11-07T01:11:06.168Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-19T13:05:16.400Z,40.036,28.761,8,2.7,md,8,,,,us,usp000a0h8,2014-11-07T01:11:06.165Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-19T09:22:45.820Z,40.739,29.224,10,3.6,mb,30,,,0.88,us,usp000a0gr,2014-11-07T01:11:05.998Z,"western Turkey",earthquake,,,,1,reviewed,us,us
2000-09-19T06:33:38.500Z,40.68,30.57,10,3.1,md,10,,,,us,usp000a0gg,2014-11-07T01:11:05.979Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-19T03:58:50.860Z,40.707,30.486,10,3.5,md,21,,,0.65,us,usp000a0gc,2014-11-07T01:11:05.971Z,"western Turkey",earthquake,,,,,reviewed,us,isk
2000-09-18T14:13:16.300Z,40.786,29.247,10,2.9,md,7,,,,us,usp000a0fp,2014-11-07T01:11:05.934Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-18T09:57:15.900Z,40.761,29.155,10,2.5,md,4,,,,us,usp000a0fb,2014-11-07T01:11:05.901Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-18T09:56:30.200Z,40.951,29.363,8,2.7,md,6,,,,us,usp000a0fa,2014-11-07T01:11:05.900Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-17T14:34:45.500Z,40.485,29.165,10,2.7,md,8,,,,us,usp000a0dp,2014-11-07T01:11:05.728Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-17T08:22:20.000Z,40.798,30.833,12,3.2,md,10,,,,us,usp000a0c7,2014-11-07T01:11:05.612Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-16T23:45:51.600Z,40.75,29.956,9,2.6,md,5,,,,us,usp000a0bt,2014-11-07T01:11:05.581Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-09-06T14:22:59.290Z,40.648,29.193,7.8,3.6,mb,21,,,,us,usp0009zt6,2014-11-07T01:11:03.142Z,"western Turkey",earthquake,,,,1,reviewed,isk,us
2000-08-23T13:41:28.140Z,40.68,30.72,15.3,5.3,mwc,352,,,,us,usp0009z1g,2017-04-26T17:57:40.570Z,"western Turkey",earthquake,,,,,reviewed,isk,hrv
2000-07-07T00:15:30.990Z,40.837,29.218,8.8,4.2,mb,89,,,,us,usp0009vyh,2017-04-26T17:57:23.312Z,"western Turkey",earthquake,,,,34,reviewed,isk,us
2000-05-22T01:33:37.120Z,40.822,30.311,1.4,3,md,,,,,us,usp0009ta5,2014-11-07T01:10:10.880Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-15T11:03:32.710Z,40.592,27.942,10,4,md,,,,1.26,us,usp0009ray,2014-11-07T01:09:54.100Z,"western Turkey",earthquake,,,,,reviewed,us,ath
2000-04-14T10:02:26.060Z,40.024,28.75,20.3,2.8,md,,,,,us,usp0009r9b,2014-11-07T01:09:53.917Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-07T23:48:13.500Z,40.692,29.214,5,2.6,md,,,,,us,usp0009qz9,2014-11-07T01:09:52.371Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-07T22:40:28.000Z,40.687,29.184,5,2.9,md,,,,,us,usp0009qz6,2014-11-07T01:09:52.365Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-07T20:17:32.000Z,40.433,28.861,8,2.6,md,,,,,us,usp0009qz1,2014-11-07T01:09:52.352Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-07T18:25:50.800Z,40.554,29.937,5,2.6,md,,,,,us,usp0009qyv,2014-11-07T01:09:52.252Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-07T08:21:35.100Z,40.908,27.772,5,2.7,md,,,,,us,usp0009qy6,2014-11-07T01:09:52.135Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-06T16:49:57.800Z,40.746,30.232,9,3.2,md,,,,,us,usp0009qx4,2014-11-07T01:09:52.022Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-05T15:48:24.300Z,40.74,31.191,12,3.1,md,,,,,us,usp0009qv7,2014-11-07T01:09:51.741Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-05T00:41:34.500Z,40.799,30.909,10,2.6,md,,,,,us,usp0009qu2,2014-11-07T01:09:51.466Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-04T14:22:21.000Z,40.327,29.277,10,2.6,md,,,,,us,usp0009qtg,2014-11-07T01:09:51.362Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-03T15:06:11.700Z,40.46,28.463,10,2.7,md,,,,,us,usp0009qs0,2014-11-07T01:09:51.027Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-03T10:17:18.800Z,40.727,29.654,10,3.2,md,,,,,us,usp0009qrp,2014-11-07T01:09:50.975Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-03T08:43:31.100Z,40.242,29.204,10,2.6,md,,,,,us,usp0009qre,2014-11-07T01:09:50.817Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-03T08:36:41.500Z,40.593,28.986,5,2.6,md,,,,,us,usp0009qrd,2014-11-07T01:09:50.814Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-02T23:37:19.100Z,40.81,30.226,5,3.4,md,,,,,us,usp0009qqq,2014-11-07T01:09:50.628Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-02T18:57:38.300Z,40.803,30.244,7,4.6,mb,,,,,us,usp0009qqa,2014-11-07T01:09:50.499Z,"western Turkey",earthquake,,,,46,reviewed,isk,us
2000-04-02T04:19:23.400Z,40.085,28.22,5,2.6,md,,,,,us,usp0009qp0,2014-11-07T01:09:50.037Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-04-01T15:01:25.000Z,40.008,27.779,11,2.8,md,,,,,us,usp0009qmw,2014-11-07T01:09:49.383Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-03-30T09:09:44.230Z,40.181,29.348,23.4,2.6,md,,,,,us,usp0009qgf,2014-11-07T01:09:46.266Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-03-30T07:08:26.770Z,40.6,28.999,8.4,2.7,md,,,,,us,usp0009qga,2014-11-07T01:09:46.253Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-03-22T14:49:12.040Z,40.857,31.051,7.8,3.6,md,,,,,us,usp0009q18,2014-11-07T01:09:44.153Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-03-20T10:44:42.230Z,40.73,30.032,12.1,2.5,md,,,,,us,usp0009pyj,2014-11-07T01:09:43.597Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-03-19T11:59:54.720Z,40.772,31.305,7.2,3.4,md,,,,,us,usp0009px0,2014-11-07T01:09:43.129Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-03-09T15:09:49.990Z,40.194,29.316,24,2.6,md,,,,,us,usp0009pfy,2014-11-07T01:09:40.373Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-03-06T15:08:55.880Z,40.919,29.289,0.1,3,md,,,,,us,usp0009pcd,2014-11-07T01:09:39.768Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-03-06T10:27:36.120Z,40.822,30.034,9.5,3.1,md,,,,,us,usp0009pbv,2014-11-07T01:09:39.724Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-02-26T03:03:40.460Z,40.785,30.832,10,3.8,mb,,,,1.2,us,usp0009nz9,2014-11-07T01:09:33.834Z,"western Turkey",earthquake,,,,2,reviewed,us,us
2000-02-24T07:20:54.920Z,40.452,30.203,8.9,3,md,,,,,us,usp0009nw9,2014-11-07T01:09:33.392Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-02-14T11:31:35.210Z,40.006,28.792,17,3,md,,,,,us,usp0009new,2014-11-07T01:09:30.811Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-02-09T16:41:32.490Z,40.717,29.924,10,3.7,mb,,,,1.05,us,usp0009n8n,2014-11-07T01:09:29.091Z,"western Turkey",earthquake,,,,2,reviewed,us,us
2000-02-02T17:37:20.070Z,40.371,28.845,28.4,2.6,md,,,,,us,usp0009myv,2014-11-07T01:09:25.695Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-01-31T14:38:51.280Z,40.713,29.345,10,4.1,mb,,,,1.29,us,usp0009mw9,2014-11-07T01:09:22.981Z,"western Turkey",earthquake,,,,14,reviewed,us,us
2000-01-23T07:24:16.100Z,40.746,30.606,10,3.4,mb,,,,0.78,us,usp0009mjf,2014-11-07T01:09:21.535Z,"western Turkey",earthquake,,,,1,reviewed,us,us
2000-01-18T14:18:20.650Z,41.52,28.526,8.7,3.2,md,,,,,us,usp0009mat,2014-11-07T01:09:20.439Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-01-10T02:48:15.980Z,40.393,27.799,5,3.7,md,,,,0.6,us,usp0009kzd,2014-11-07T01:09:18.886Z,"western Turkey",earthquake,,,,,reviewed,us,ath
2000-01-08T11:49:00.430Z,40.457,29.137,0.1,3,md,,,,,us,usp0009kwh,2014-11-07T01:09:18.453Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-01-05T14:10:04.680Z,40.792,31.237,10,4,mb,,,,1.17,us,usp0009ksj,2014-11-07T01:09:17.617Z,"western Turkey",earthquake,,,,6,reviewed,us,us
2000-01-04T16:26:04.970Z,40.774,30.728,15.5,3.9,md,,,,,us,usp0009krf,2014-11-07T01:09:17.164Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
2000-01-02T00:29:18.730Z,40.538,31.26,10,3.6,mb,,,,0.74,us,usp0009kmh,2014-11-07T01:09:15.958Z,"western Turkey",earthquake,,,,8,reviewed,us,us
1999-12-29T12:26:42.820Z,40.807,28.549,5.4,3.2,md,,,,,us,usp0009kef,2014-11-07T01:09:12.238Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-29T10:39:57.160Z,40.821,31.05,7.3,3.6,md,,,,,us,usp0009kec,2014-11-07T01:09:12.231Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-20T12:03:49.650Z,40.713,30.541,1.1,2.9,md,,,,,us,usp0009k28,2014-11-07T01:09:10.376Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-20T11:46:35.960Z,40.694,30.496,7,3.6,md,,,,,us,usp0009k25,2014-11-07T01:09:10.368Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-20T07:43:48.360Z,40.626,29.096,11,2.5,md,,,,,us,usp0009k1t,2014-11-07T01:09:10.313Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-20T03:27:19.940Z,40.785,30.873,10,4.3,mb,,,,1.2,us,usp0009k1m,2014-11-07T01:09:10.274Z,"western Turkey",earthquake,,,,27,reviewed,us,us
1999-12-19T12:32:25.180Z,40.747,31.24,0.3,2.9,md,,,,,us,usp0009k0p,2014-11-07T01:09:10.219Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-17T12:12:10.700Z,40.897,31.307,18,3.5,md,,,,,us,usp0009jyb,2014-11-07T01:09:09.924Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-13T19:13:37.560Z,40.734,30.756,10,4.3,mb,,,,1.14,us,usp0009juc,2014-11-07T01:09:09.383Z,"western Turkey",earthquake,,,,13,reviewed,us,us
1999-12-12T17:07:19.400Z,40.73,30.092,13.9,3.2,md,,,,,us,usp0009jsu,2014-11-07T01:09:09.137Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-11T17:15:01.220Z,40.781,31.154,3.8,3.4,md,,,,,us,usp0009jr7,2014-11-07T01:09:08.911Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-10T11:47:26.170Z,40.711,30.807,13.1,3,md,,,,,us,usp0009jpe,2014-11-07T01:09:08.619Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-12-03T08:20:35.710Z,40.7,27.597,10,3.9,mb,,,,0.65,us,usp0009je9,2014-11-07T01:09:05.443Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-28T20:54:36.300Z,40.771,30.672,11.3,2.9,md,,,,,us,usp0009j95,2014-11-07T01:09:01.310Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-28T19:03:07.800Z,40.941,31.173,4.9,3.1,md,,,,,us,usp0009j8z,2014-11-07T01:09:01.298Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-28T16:22:16.510Z,40.799,30.694,5,3.3,md,,,,,us,usp0009j8v,2014-11-07T01:09:01.292Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-26T11:24:31.260Z,40.929,30.965,6.8,3.2,md,,,,,us,usp0009j4g,2014-11-07T01:09:00.621Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-26T08:08:08.300Z,40.77,27.435,0.1,2.8,md,,,,,us,usp0009j4a,2014-11-07T01:09:00.599Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-21T07:53:40.760Z,40.676,31.208,10,4,mb,,,,0.68,us,usp0009hxt,2014-11-07T01:08:59.397Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-21T04:31:42.800Z,40.783,30.804,10,4.2,mb,,,,1.01,us,usp0009hxd,2014-11-07T01:08:59.349Z,"western Turkey",earthquake,,,,2,reviewed,us,us
1999-11-19T19:59:07.960Z,40.809,30.967,6.7,4.8,mb,,,,,us,usp0009hv2,2014-11-07T01:08:59.095Z,"western Turkey",earthquake,,,,52,reviewed,isk,us
1999-11-19T14:01:14.670Z,40.797,30.734,10,4.1,mb,,,,0.67,us,usp0009huk,2014-11-07T01:08:59.055Z,"western Turkey",earthquake,,,,10,reviewed,us,us
1999-11-19T10:27:59.140Z,40.785,31.071,10,4.1,mb,,,,1.05,us,usp0009hua,2014-11-07T01:08:58.974Z,"western Turkey",earthquake,,,,10,reviewed,us,us
1999-11-18T18:19:32.920Z,40.681,31.308,10,3.8,mb,,,,0.93,us,usp0009htk,2014-11-07T01:08:58.883Z,"western Turkey",earthquake,,,,2,reviewed,us,us
1999-11-17T00:15:49.480Z,40.906,31.232,10,3.7,mb,,,,1.03,us,usp0009hr1,2014-11-07T01:08:58.554Z,"western Turkey",earthquake,,,,2,reviewed,us,us
1999-11-15T16:26:58.620Z,40.771,30.851,10,4,mb,,,,1.32,us,usp0009hp7,2014-11-07T01:08:58.345Z,"western Turkey",earthquake,,,,3,reviewed,us,us
1999-11-15T11:36:34.690Z,40.602,31.247,0.2,3.3,md,,,,,us,usp0009hp4,2014-11-07T01:08:58.333Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-14T05:43:20.950Z,40.655,29.189,3.3,2.8,md,,,,,us,usp0009hkg,2014-11-07T01:08:58.016Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-14T05:17:34.450Z,40.63,29.185,17.3,3.4,md,,,,,us,usp0009hkf,2014-11-07T01:08:58.015Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-14T04:00:58.940Z,40.719,31.303,8,3.3,md,,,,,us,usp0009hkc,2014-11-07T01:08:58.009Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-14T03:24:31.020Z,40.663,29.184,2.9,2.7,md,,,,,us,usp0009hka,2014-11-07T01:08:58.006Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-14T03:23:08.980Z,40.78,31.303,0.1,2.9,md,,,,,us,usp0009hk9,2014-11-07T01:08:58.005Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-14T00:13:40.470Z,40.865,31.115,10,3.6,mb,,,,1.19,us,usp0009hjy,2014-11-07T01:08:57.983Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-13T21:52:54.760Z,40.363,28.945,9.5,3.2,md,,,,,us,usp0009hjk,2014-11-07T01:08:57.963Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-13T21:33:17.160Z,40.638,29.174,5.4,3.3,md,,,,,us,usp0009hjh,2014-11-07T01:08:57.961Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-13T15:16:35.100Z,40.708,29.153,5.5,3.3,md,,,,,us,usp0009hhr,2014-11-07T01:08:57.861Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-13T09:59:23.030Z,40.784,30.962,10,4.1,mb,,,,0.76,us,usp0009hhf,2014-11-07T01:08:57.834Z,"western Turkey",earthquake,,,,8,reviewed,us,us
1999-11-13T08:14:37.250Z,40.776,31.047,10,4,mb,,,,1.2,us,usp0009hh8,2014-11-07T01:08:57.812Z,"western Turkey",earthquake,,,,13,reviewed,us,us
1999-11-13T06:38:19.740Z,40.722,31.201,0.1,3.3,md,,,,,us,usp0009hh6,2014-11-07T01:08:57.809Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-13T06:37:22.640Z,40.816,31.294,5.3,3.2,md,,,,,us,usp0009hh5,2014-11-07T01:08:57.807Z,"western Turkey",earthquake,,,,,reviewed,isk,isk
1999-11-13T00:54:55.330Z,40.768,31.05,10,4.8,mb,,,,1.09,us,usp0009hgn,2014-11-07T01:08:57.757Z,"western Turkey",earthquake,,,,47,reviewed,us,us
1999-11-12T22:49:29.810Z,40.684,30.871,10,4.1,mb,,,,1.09,us,usp0009hgf,2014-11-07T01:08:57.740Z,"western Turkey",earthquake,,,,4,reviewed,us,us
1999-11-12T22:43:20.210Z,40.807,31.054,10,3.5,mb,,,,0.61,us,usp0009hge,2014-11-07T01:08:57.739Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-12T22:38:02.980Z,40.648,30.994,10,3.6,mb,,,,1.43,us,usp0009hgd,2014-11-07T01:08:57.737Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-12T21:42:25.510Z,40.831,31.279,10,4.2,mb,,,,0.93,us,usp0009hg7,2014-11-07T01:08:57.718Z,"western Turkey",earthquake,,,,1,reviewed,us,us
1999-11-12T21:38:32.710Z,40.809,31.105,10,4.4,mb,,,,0.89,us,usp0009hg6,2014-11-07T01:08:57.713Z,"western Turkey",earthquake,,,,18,reviewed,us,us
